Year,"Header","Source","URL"
2024,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/AB_OQWmKzqm40000gQB0022EldDqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6Hiiia7GUNy5V7mI4_h2e3ZxYQhyK3dxlMNV8BauKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b99qRAUOKm6ej2bRjGEZ0Qxenu0OdW5krx41ig0H00AvdNO7mOmImlH9ExBd_Fsi3iMF3zB__________m_J__________yFVHe0?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2024"
2024,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/AB_OQeA9zJu40000gQB0022EldDqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6oooGT1vVmLyV18J-iAWEFlNs-ZmgVlMhuGGQJXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb97ReQUUMmcekJshVmIZ0Qxenu0OdW5krx41ig0H00Avghly1C6C4iBqIJkov_pzh0xI__________yFq___________3tWQ?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2024"
2024,"Глава Росгидромета об изменении климата и глобальном","paranormal-news.ru›news/glava…klimata…2015-12-24…","http://paranormal-news.ru/news/glava_rosgidrometa_o_probleme_izmenenija_klimata_i_globalnom_poteplenii/2015-12-24-11685"
2024,"Инфографика по климату","meteorf.ru›activity/international/rkik/…","http://www.meteorf.ru/activity/international/rkik/infografika.php"
2024,"Летние Олимпийские игры в Норильске в 2024 году, стоит","forum.na-svyazi.ru›?showtopic=1229565","http://forum.na-svyazi.ru/?showtopic=1229565"
2024,"Летние Олимпийские игры 2024 — Википедия","ru.wikipedia.org›Летние Олимпийские игры 2024","https://ru.wikipedia.org/wiki/%D0%9B%D0%B5%D1%82%D0%BD%D0%B8%D0%B5_%D0%9E%D0%BB%D0%B8%D0%BC%D0%BF%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B5_%D0%B8%D0%B3%D1%80%D1%8B_2024"
2024,"Россию не беспокоит изменение климата","inosmi.ru›Общество›20151130/234627060.html","http://inosmi.ru/social/20151130/234627060.html"
2024,"Предсказания Ванги Страница 11 из 11","vanga.ru›Предсказания Ванги","http://vanga.ru/predskazaniya_vangi11.html"
2024,"Климат","ifi.rssi.ru›fareast/default.files/page0013.htm","http://www.ifi.rssi.ru/fareast/default.files/page0013.htm"
2024,"согласны закрыть загрязняющие угольные станции к 2024","clicr.ru›post/show/id/349","http://www.clicr.ru/post/show/id/349"
2024,"В России выборы изменили деловой климат - 9 Грудня","holosua.com›news…rossii_vybory…klimat/2011-12-09…","http://holosua.com/news/v_rossii_vybory_izmenili_delovoj_klimat/2011-12-09-22684"
2024,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2024,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/9l4P1yiI4ue40000gQB0022Eiic4RGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HhGa0afVmVIcQ9Z-iAWEFhE-Wuf-o_3d82PE53Pa5GeoJa0gsb2i3jPYl0g2LQIQlav0Aiv342RIOhmBPbMacsf342PIO4Msdcdq1gBShIam3em6kvCX0a3JaKjkn0RAW4G02kPrs1y6C4iB_VHS3EtcymG_5Zm_I__________yFq___________3tiQ?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2024"
2024,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/9l4P1oj_K1e40000gQB0022Eiic4RGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6j2G2Ib_1zAPecFwmg0u-spjnB39-p7bvl2PE53Pa5GeoLrmEsa2S1jO3we9NN0w-LrmEpWFgqWFhPbTS3se3wb9GEeQUUnmYelHRIhG6Z0Qxao42GDEHIsx41ig0H00Avghly1C6C4iB_VHS3EtcymG_I__________yFq___________3tWQ?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2024"
2024,"Парниковый эффект","avaevkniga.ru","http://yabs.yandex.ru/count/9l4P1qL5qXm40000gQB0022Eiic4RGLIbGAR0Mv3jm8j0JE8kX8GWmQ9bYp6c5YUgapg0PsXssWLfd6Alv2bsmIzknPPjmIgBgMZQxi7lAjkcWUD0P6j2G2Ib_1zAPecFwmg0u-spjnB39-p7bvl2PE53Pa5GeoRD1EsaCC5jP3Y1A2RD1ElcpGJiv3Y1BIGuWJPcpGJsf3Y19IOxKodWAYeg9JqAAC1hkJ8G90qv5BRiG6oe1400hcXssWLmOmImlzz5mCxURp13yMF3ym4ql__________3zF__________mz_6W00?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2024"
2025,"Прогноз по климатическим сх зонам России на 2025-2030","flighttoinfini.com›forum/325-3787","http://www.flighttoinfini.com/forum/325-3787"
2025,"Изменение климата или климатическое оружие","slavzso.narod.ru›s-d/10/P1.html","http://slavzso.narod.ru/s-d/10/P1.html"
2025,"Последствия изменения климата: прогноз для регионов","ineca.ru›?dr=bulletin/arhiv/0131&pg=004","http://ineca.ru/?dr=bulletin/arhiv/0131&pg=004"
2025,"Изменение климата или климатическое оружие?","mediakrug.ru›tajna/magazines/articles/12416","http://www.mediakrug.ru/tajna/magazines/articles/12416"
2025,"наблюдаемых и ожидаемых изменений климата","revolution.allbest.ru›Экология›00383751_0.html","http://revolution.allbest.ru/ecology/00383751_0.html"
2025,"Глобальное изменение климата и будущее россии","knt.org.ru›Vinogradov Izmenenie klimata 1.htm","http://www.knt.org.ru/Vinogradov%20Izmenenie%20klimata%201.htm"
2025,"учёные составили карту населения планеты на 2025 год","membrana.ru›particle/10269","http://www.membrana.ru/particle/10269"
2025,"В России выборы изменили деловой климат - 9 Грудня","holosua.com›news/v_rossii_vybory…2011-12-09-22684","http://holosua.com/news/v_rossii_vybory_izmenili_delovoj_klimat/2011-12-09-22684"
2025,"Мир после кризиса Глобальные тенденции - 2025","e-reading.by›chapter.php/145433/37/Mir_posle…2025…","http://www.e-reading.by/chapter.php/145433/37/Mir_posle_krizisa._Global'nye_tendencii_-_2025__menyayushchiiisya_mir._Doklad_NRS_SShA.html"
2025,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2025,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/IYO5aWzoR0W40000gQB0022Ejs9qRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HiA0wLmYNy5V7mI4_h2e3ZxmJf045dxXikui7auKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b9arRQUKMm6eiI47jWEZ0Qxd4C1e-jXfrx41ig0H00AvdNO7mOmImlcs2OIjsi9v3iMF3zB__________m_J__________yFVHe0?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2025"
2025,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/IYO5ahpgDSK40000gQB0022Ejs9qRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6me3fN29VmLyV18J-iAWEFi6FvHGwViGfIcG-JXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb9paeQUPL0cekji-X0IZ0Qxd4C1e-jXfrx41ig2H00Avghly1C6C4iBvjWc4hTh2UGxI__________yFq___________3tWQ?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2025"
2025,"Прогноз по климатическим сх зонам России на 2025-2030","flighttoinfini.com›forum/325-3787","http://www.flighttoinfini.com/forum/325-3787"
2025,"Изменение климата или климатическое оружие","slavzso.narod.ru›s-d/10/P1.html","http://slavzso.narod.ru/s-d/10/P1.html"
2025,"Последствия изменения климата: прогноз для регионов","ineca.ru›?dr=bulletin/arhiv/0131&pg=004","http://ineca.ru/?dr=bulletin/arhiv/0131&pg=004"
2025,"Изменение климата или климатическое оружие?","mediakrug.ru›tajna/magazines/articles/12416","http://www.mediakrug.ru/tajna/magazines/articles/12416"
2025,"наблюдаемых и ожидаемых изменений климата","revolution.allbest.ru›Экология›00383751_0.html","http://revolution.allbest.ru/ecology/00383751_0.html"
2025,"Глобальное изменение климата и будущее россии","knt.org.ru›Vinogradov Izmenenie klimata 1.htm","http://www.knt.org.ru/Vinogradov%20Izmenenie%20klimata%201.htm"
2025,"учёные составили карту населения планеты на 2025 год","membrana.ru›particle/10269","http://www.membrana.ru/particle/10269"
2025,"В России выборы изменили деловой климат - 9 Грудня","holosua.com›news/v_rossii_vybory…2011-12-09-22684","http://holosua.com/news/v_rossii_vybory_izmenili_delovoj_klimat/2011-12-09-22684"
2025,"Мир после кризиса Глобальные тенденции - 2025","e-reading.by›chapter.php/145433/37/Mir_posle…2025…","http://www.e-reading.by/chapter.php/145433/37/Mir_posle_krizisa._Global'nye_tendencii_-_2025__menyayushchiiisya_mir._Doklad_NRS_SShA.html"
2025,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2025,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/6i4U_IZivoS40000gQB0022Ej6HqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HiA0wLmYNy5V7mI4_h2e3ZxmJf045dxXikui7auKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b9arRQUKMm6ek_4jjWEZ0Qxio8395afgrx41ig0H00AvdNO7mOmImlcs2OIjsi9v3iMF3zB__________m_J__________yFVHe0?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2025"
2025,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/6i4U_SKUXDS40000gQB0022Ej6HqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6me3fN29VmLyV18J-iAWEFi6FvHGwViGfIcG-JXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb9paeQUPL0cejIJmWWIZ0Qxio8395afgrx41ig0H00Avghly1C6C4iBvjWc4hTh2UGxI__________yFq___________3tWQ?q=%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82%D0%B0+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2025"
2025,"Прогноз по климатическим сх зонам России на 2025-2030","flighttoinfini.com›forum/325-3787","http://www.flighttoinfini.com/forum/325-3787"
2025,"Мир в 2025 году, каким видит его американская разведка","jur-jur.ru›articles/articles545.html","http://www.jur-jur.ru/articles/articles545.html"
2025,"Изменение климата или климатическое оружие?","mediakrug.ru›tajna/magazines/articles/12416","http://www.mediakrug.ru/tajna/magazines/articles/12416"
2025,"полное вымирание белых медведей в России к 2025 году","lenta.ru›news/2015/07/06/polarbear/","https://lenta.ru/news/2015/07/06/polarbear/"
2025,"Последствия изменения климата для России – это «здесь","bellona.ru›articles_ru/articles_2008/1214751066.07","http://www.bellona.ru/articles_ru/articles_2008/1214751066.07"
2025,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2025,"Последствия изменения климата: прогноз для регионов","ineca.ru›?dr=bulletin/arhiv/0131&pg=004","http://ineca.ru/?dr=bulletin/arhiv/0131&pg=004"
2025,"В России выборы изменили деловой климат - 9 Грудня","holosua.com›news/v_rossii…klimat/2011-12-09-22684","http://holosua.com/news/v_rossii_vybory_izmenili_delovoj_klimat/2011-12-09-22684"
2025,"К 2025 году в России полностью вымрут белые медведи","animalreader.ru›k-2025-godu-v-rossii…vyimrut…","http://animalreader.ru/k-2025-godu-v-rossii-polnostyu-vyimrut-belyie-medvedi.html"
2025,"Последствия изменения климата в России","greenpeace.org›russia/ru/campaigns/climate…","http://www.greenpeace.org/russia/ru/campaigns/climate/consequences/"
2025,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/Bspibrbi2h840000gQB0022ElMPqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HlWZmmGoNy5V7mI4_h2e3ZxmJf045dxXikui7auKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b9arRQUGLm6ekryBjWEZ0Qxjwi3d_kDgrx41ig0H00AvdNO7mOmImlmhnY13WiE51yMF3zB__________m_J__________yFVHe0?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2025"
2025,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/BspibqF_jOa40000gQB0022ElMPqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6-2F3139VmLyV18J-iAWEFi6FvHGwViGfIcG-JXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb97ReQUPN0cejYV3WWIZ0Qxjwi3d_kDgrx41ig2H00Avghly1C6C4iByAyOWGuB3XGVI__________yFq___________3tWQ?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2025"
2025,"Прогноз по климатическим сх зонам России на 2025-2030","flighttoinfini.com›forum/325-3787","http://www.flighttoinfini.com/forum/325-3787"
2025,"Мир в 2025 году, каким видит его американская разведка","jur-jur.ru›articles/articles545.html","http://www.jur-jur.ru/articles/articles545.html"
2025,"Изменение климата или климатическое оружие?","mediakrug.ru›tajna/magazines/articles/12416","http://www.mediakrug.ru/tajna/magazines/articles/12416"
2025,"полное вымирание белых медведей в России к 2025 году","lenta.ru›news/2015/07/06/polarbear/","https://lenta.ru/news/2015/07/06/polarbear/"
2025,"Последствия изменения климата для России – это «здесь","bellona.ru›articles_ru/articles_2008/1214751066.07","http://www.bellona.ru/articles_ru/articles_2008/1214751066.07"
2025,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2025,"Последствия изменения климата: прогноз для регионов","ineca.ru›?dr=bulletin/arhiv/0131&pg=004","http://ineca.ru/?dr=bulletin/arhiv/0131&pg=004"
2025,"В России выборы изменили деловой климат - 9 Грудня","holosua.com›news/v_rossii…klimat/2011-12-09-22684","http://holosua.com/news/v_rossii_vybory_izmenili_delovoj_klimat/2011-12-09-22684"
2025,"К 2025 году в России полностью вымрут белые медведи","animalreader.ru›k-2025-godu-v-rossii…vyimrut…","http://animalreader.ru/k-2025-godu-v-rossii-polnostyu-vyimrut-belyie-medvedi.html"
2025,"Последствия изменения климата в России","greenpeace.org›russia/ru/campaigns/climate…","http://www.greenpeace.org/russia/ru/campaigns/climate/consequences/"
2025,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/LpHLZYH4jEK40000gQB0022EjtLqRGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HlWZmmGoNy5V7mI4_h2e3ZxmJf045dxXikui7auKDcGL2Z9262xQGTGEraEu2e9Lf9g-GXWkpaCG9j93k0jcLQIRQaCG9b9arRQUGLm6ej2bRjGEZ0Qxa403TWM9krx41ig0H00AvdNO7mOmImlmhnY13WiE51yMF3zB__________m_J__________yFVHe0?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2025"
2025,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/LpHLZYeiOje40000gQB0022EjtLqRGLIbGAR0Mv3jm8j0JA8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6-2F3139VmLyV18J-iAWEFi6FvHGwViGfIcG-JXGsP1KACcE42jeJTjOYxe9NN0w-OuGApWFgqYBlPbTS3se3wb97ReQUPN0celPDQVmIZ0Qxa403TWM9krx41ig0H00Avghly1C6C4iByAyOWGuB3XGVI__________yFq___________3tWQ?q=%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+%D0%B2+%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8+2025"
2025,"Мир в 2025 году, каким видит его американская разведка","jur-jur.ru›articles/articles545.html","http://www.jur-jur.ru/articles/articles545.html"
2025,"Прогноз по климатическим сх зонам России на 2025-2030","flighttoinfini.com›forum/325-3787","http://www.flighttoinfini.com/forum/325-3787"
2025,"РОССИЯ","wwf.ru›data/pub/climate/oxfam-rus-end_2.pdf","http://www.wwf.ru/data/pub/climate/oxfam-rus-end_2.pdf"
2025,"Изменение климата или климатическое оружие?","mediakrug.ru›tajna/magazines/articles/12416","http://www.mediakrug.ru/tajna/magazines/articles/12416"
2025,"Глобальное изменение климата и будущее россии","knt.org.ru›Vinogradov Izmenenie klimata 1.htm","http://www.knt.org.ru/Vinogradov%20Izmenenie%20klimata%201.htm"
2025,"Федеральная служба по гидрометеорологии и мониторингу","climate2008.igce.ru›Росгидромет","http://climate2008.igce.ru/v2008/pdf/resume_ob.pdf"
2025,"Россия представила ООН цели по снижению выбросов","ClimateRussia.ru›politika…finansy/rossiya…oon…po…","http://ClimateRussia.ru/politika-i-finansy/rossiya-predstavila-oon-celi-po-snizheniyu-vybrosov"
2025,"Глобальное изменение климата - проблемы потепления","tass.ru›Климатический хаос","http://tass.ru/spec/climate"
2025,"россия на пути низкоуглеродной политики","green-city.su›<U+FEFF>rossiya-na-puti-nizkouglerodnoj…","http://green-city.su/%EF%BB%BFrossiya-na-puti-nizkouglerodnoj-politiki/"
2025,"Последствия изменения климата для России – это «здесь","bellona.ru›articles_ru/articles_2008/1214751066.07","http://www.bellona.ru/articles_ru/articles_2008/1214751066.07"
2025,"Климат на выставке Мир Климата","climatexpo.ru","http://yabs.yandex.ru/count/7CC2KCYQFhm40000gQB0022Eiic4RGLIbGAR0Mv3jm8j0OYtoFFH1ecgxje3dgfCwW6TdNO7feO8YhVuXuG3lReB_ge3gYwbg61h1hokTsa6ZG6HiShKJWkNy3Z14oO_h2e3ZwcV73AVk0Oym06JXGsP1KACa8OBjf1r0xMGxWAWbMachv262xEGn0cqaEu2sPLf9jgGn0cKajDjfvY30QYtAqfC0wC1hkIxW1HlvbBRiG6oe1400hcTTWV1Z1B2y11sqhHnFl88nOyFql__________3zF__________mzy6W00?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2025"
2025,"Профессиональные услуги Русклимат – Проектирование","rusklimat.ru","http://yabs.yandex.ru/count/7CC2KFHfeQO40000gQB0022Eiic4RGLIbGAR0Mv3jm8j0JA8lPgwWGI9iqmdgmEUgapg0PsOj0ccHug_DYZd0xsoqgS01AekfQFALGAyhgej0uq1aR7Ar4uBb_0umHCcFwmg0u-fdnmodxW6FC01auKDcGL2Z9i3CBQOPmwra3KCe9i3CA-R0p2pa3KCj90r3DcR0p3Qa3KCb9DOEAU7GwY_euWC0QC1hkIxW1HlvbBRiG6oe1400hcOj0d1Z1B2y11sqhHnFl88n075VzB__________m_J__________yFVHe0?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2025"
2025,"Что происходит с климатом?","zoomby.ru","http://yabs.yandex.ru/count/7CC2KBrb4ue40000gQB0022Eiic4RGLIbGAR0Mv3jm8j0JE8iBxC4GA9jlOJIW6O59wgJEe1dQgx_0Ic88gjA99nlQoXA9wgBgMYRni2lA2YnGAD0P6nojHE2vVmEC4J9Z-iAWEFlbWCT0sVlN129GEJXGsP1KACbTS3jf0d0RM0-g2LrmElbTS3iu3wj83wsPNN0zg0-fIK3g6dcPm8gBTJtQq1em6kvBk056_cKjkn0RAW4G02kQgx_0J1Z1B2y11sqhHnFl88ql__________3zF__________mzv6W00?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2025"
2025,"Парниковый эффект","avaevkniga.ru","http://yabs.yandex.ru/count/7CC2KC5oHIC40000gQB0022Eiic4RGLIbGAR0Mv3jm8j0JI8kX8GWmQ9bYp6c5YUgapg0PsXssWLfd6Alv2bsmIzknPPjmIgBgMZQxi7lAjkcWUD0P6nojHE2vVmEC4J9Z-iAWEFlbWCT0sVlN129GEJXGsP1KACcpGJjf331RMGuWIWcpGJhviq4xEGuWIqaE84sPiq4zgGuWIKcErCfuAegAYKz2YZ0Qxaku0KR-PIsx41ig0H00AveTje5S6C4iBm47RIj74-yWZ5Zm_C1DB__________m_J__________yFU1i0?q=%D1%80%D0%BE%D1%81%D1%81%D0%B8%D1%8F+%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82+%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5+2025"
2026,"План работы :  вступление  влияние климата на человека","refdb.ru›look/2272351.html","http://refdb.ru/look/2272351.html"
2026,"Сценарные изменения климата в санкт - петербурге","infoeco.ru›dl/prez/8_climate_scenarios.pdf","http://www.infoeco.ru/dl/prez/8_climate_scenarios.pdf"
2026,"Что ждёт мировой климат","viperson.ru›Публикации›…-zhdyot-mirovoy-klimat","http://viperson.ru/articles/chto-zhdyot-mirovoy-klimat"
2026,"Глобальное потепление: изменения климата","bunkerstroy.com.ua›publ/9-1-0-207","http://bunkerstroy.com.ua/publ/9-1-0-207"
2026,"Климат России — Википедия","ru.wikipedia.org›Климат России","https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D0%BC%D0%B0%D1%82_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2026,"Изменение климата: что ждет Россию","ria.ru›warming_prognosis/20130924/964750728.html","http://ria.ru/warming_prognosis/20130924/964750728.html"
2026,"Тема 2","nrk.cross-ipk.ru›body/sites_Saz/6/6-2.htm","http://www.nrk.cross-ipk.ru/body/sites_Saz/6/6-2.htm"
2026,"Что ждёт мировой климат - Российский институт","so-l.ru›Новости›…_zhdet_mirovoy_klimat","http://so-l.ru/news/show/chto_zhdet_mirovoy_klimat"
2026,"Климат России","geographyofrussia.com›Климат России","http://geographyofrussia.com/klimat-rossii/"
2026,"Чем грозит России изменение климата?","newstube.ru","//yandex.ru/video/search?text=%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F%20%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82*%20%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5%202026&path=wizard&parent-reqid=1457015955250013-12967960085944205503169022-ws35-167&filmId=Aim9l0FrHmE"
2026,"ПРАВДА на ОТР  Глобальные изменения","youtube.com","//yandex.ru/video/search?text=%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F%20%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82*%20%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5%202026&path=wizard&parent-reqid=1457015955250013-12967960085944205503169022-ws35-167&filmId=MKFjh3KtUXI"
2026,"Ученые назвали изменение климата главной","ntv.ru","//yandex.ru/video/search?text=%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F%20%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82*%20%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5%202026&path=wizard&parent-reqid=1457015955250013-12967960085944205503169022-ws35-167&filmId=hPCqCWyqzyI"
2026,"Изменение климата Юга России - эксперимент","youtube.com","//yandex.ru/video/search?text=%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F%20%D0%BA%D0%BB%D0%B8%D0%BC%D0%B0%D1%82*%20%D0%B8%D0%B7%D0%BC%D0%B5%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5%202026&path=wizard&parent-reqid=1457015955250013-12967960085944205503169022-ws35-167&filmId=6Qy5p7DVUXI"
